291860,10.0
211154,10.0
167682,10.0
284511,10.0
213381,10.0
45239,10.0
69941,10.0
204884,10.0
217737,10.0
249685,10.0
126452,10.0
20629,20.0
117258,10.0
215976,10.0
326285,20.0
98179,20.0
165809,10.0
41528,18.0
168849,20.0
363237,10.0
286798,10.0
272717,10.0
40279,10.0
36480,10.0
349399,10.0
225238,10.0
340855,10.0
128542,10.0
10477,10.0
218796,10.0
280957,10.0
225726,10.0
67295,10.0
125436,10.0
56980,10.0
209514,11.0
227432,10.0
214715,10.0
66940,10.0
56741,10.0
33687,10.0
86879,10.0
105963,10.0
321976,10.0
282541,10.0
70690,10.0
183187,10.0
16761,15.0
183173,10.0
7150,23.0
318316,10.0
136935,10.0
305433,10.0
322866,10.0
124415,10.0
25661,20.0
313797,10.0
56974,10.0
319766,10.0
6084,18.0
166192,9.0
185538,10.0
292462,10.0
341168,10.0
120257,10.0
71055,10.0
236343,10.0
217600,10.0
35627,10.0
240296,10.0
27346,22.0
166029,10.0
82610,20.0
298705,10.0
63269,10.0
326537,10.0
184905,10.0
304125,10.0
279348,10.0
147353,10.0
184049,10.0
188551,10.0
162935,19.0
150131,10.0
90905,10.0
135614,10.0
267704,10.0
108824,10.0
356726,11.0
247539,10.0
363487,10.0
333878,10.0
345964,10.0
173468,10.0
286708,10.0
127524,10.0
229786,10.0
69082,10.0
13625,20.0
252434,15.0
199859,10.0
216663,10.0
12019,48.11
196807,10.0
100497,10.0
17937,10.0
132673,10.0
327520,10.0
126184,10.0
183502,10.0
188252,10.0
362336,10.0
212022,10.0
197607,10.0
342815,10.0
182285,10.0
119676,10.0
113348,11.0
70731,10.0
202471,10.0
140647,60.0
335054,10.0
77160,9.0
228784,20.0
49083,10.0
120118,10.0
105116,10.0
190226,10.0
108981,10.0
316497,10.0
220139,10.0
14058,10.0
336891,36.0
95853,10.0
297659,10.0
127473,10.0
30153,34.0
140974,37.0
210167,10.0
221288,11.0
89268,10.0
179498,10.0
36879,10.0
90844,10.0
290753,10.0
35001,10.0
148497,15.0
37406,20.0
120520,10.0
211893,10.0
165845,10.0
127865,20.0
256207,10.0
218463,10.0
234802,10.0
347331,10.0
231571,10.0
229204,10.0
101233,10.0
214110,10.0
271109,10.0
313459,10.0
219116,10.0
236675,10.0
209445,18.0
109477,34.0
52104,10.0
360175,10.0
160241,10.0
201934,10.0
197537,10.0
291248,11.0
347341,10.0
47687,27.0
244519,10.0
27102,19.0
36537,19.0
28461,20.0
99006,10.0
56646,10.0
227895,10.0
214549,10.0
162829,15.0
56702,10.0
171310,27.0
263328,10.0
292552,10.0
248209,10.0
359710,10.0
59835,10.0
21100,10.0
66350,9.0
303538,10.0
150124,10.0
219465,10.0
126290,10.0
223848,10.0
184471,10.0
315637,10.0
199159,10.0
354335,10.0
334383,10.0
196617,10.0
335642,10.0
270354,10.0
131520,10.0
267912,10.0
209346,10.0
319215,10.0
81392,10.0
130671,10.0
101786,10.0
335706,10.0
108765,10.0
63852,10.0
11071,15.0
217317,10.0
232785,10.0
282185,10.0
300418,15.0
220430,10.0
173494,10.0
215434,10.0
141792,10.0
55147,12.0
138146,10.0
253049,10.0
116664,10.0
312906,10.0
278460,10.0
37808,10.0
313371,10.0
159568,10.0
167233,10.0
29796,10.0
210851,10.0
317880,10.0
241237,10.0
264830,10.0
274941,10.0
138862,10.0
294727,10.0
356959,10.0
79798,10.0
111630,10.0
199429,10.0
180266,19.0
332642,10.0
127523,10.0
92359,10.0
121664,10.0
46220,10.0
323210,10.0
331529,10.0
92350,10.0
25014,10.0
174401,10.0
103858,41.0
143409,10.0
51873,10.0
317939,10.0
346471,10.0
301572,10.0
312718,10.0
346094,15.0
141627,10.0
296776,10.0
64239,20.0
356688,10.0
190621,10.0
245093,10.0
57167,10.0
203465,10.0
298109,10.0
229280,10.0
291486,15.0
252883,10.0
63438,10.0
282634,10.0
27654,10.0
201395,10.0
133637,10.0
107524,10.0
210275,10.0
259270,10.0
54150,10.0
354283,44.0
115931,10.0
77886,10.0
185527,10.0
242796,15.0
280970,10.0
152293,10.0
81381,10.0
242843,10.0
187968,10.0
143133,10.0
234130,10.0
22543,34.0
303663,20.0
189245,10.0
310596,10.0
280587,10.0
27432,10.0
50878,18.0
174917,10.0
67848,10.0
175166,10.0
322453,11.0
261447,10.0
214960,10.0
217835,10.0
225517,10.0
171239,13.0
33347,11.0
63975,10.0
242651,10.0
123974,10.0
89986,10.0
270245,10.0
307713,10.0
74810,41.0
313402,10.0
130811,10.0
121374,10.0
30821,20.0
186150,10.0
105633,16.0
179186,5.0
36793,10.0
149016,10.0
238613,10.0
265482,10.0
323237,10.0
78979,10.0
69829,10.0
119484,10.0
247044,10.0
345904,10.0
49652,10.0
238459,10.0
75573,10.0
444,10.0
195838,15.0
24980,10.0
81121,10.0
231682,10.0
61809,10.0
359016,10.0
34435,36.0
278550,20.0
89485,10.0
299649,10.0
77989,10.0
184058,10.0
202220,10.0
279361,10.0
128703,10.0
363718,10.0
336846,62.0
133930,10.0
265424,10.0
52169,10.0
63129,10.0
263490,10.0
211754,20.0
257102,10.0
161119,10.0
332523,10.0
148908,10.0
149263,10.0
84558,10.0
93994,10.0
28473,20.0
43763,10.0
92678,10.0
12883,10.0
159210,10.0
247300,10.0
257227,10.0
41264,20.0
102618,10.0
57141,10.0
179385,10.0
277949,10.0
307268,10.0
219453,11.0
256847,10.0
227525,20.0
132399,15.0
60785,15.0
312371,10.0
298967,10.0
18380,10.0
268130,10.0
356671,10.0
41661,10.0
119923,10.0
298788,10.0
168983,10.0
284113,10.0
163930,10.0
252753,10.0
347225,72.0
152904,10.0
95426,11.56
115236,10.0
118136,10.0
181012,14.0
350149,27.0
89131,10.0
87837,10.0
174976,43.0
185915,10.0
146875,10.0
66315,10.0
169675,10.0
288992,10.0
72913,10.0
248580,10.0
325988,10.0
119341,10.0
61319,15.0
45453,20.0
64459,10.0
94342,10.0
34439,26.19
111558,10.0
268285,10.0
10627,18.0
76527,10.0
119904,10.0
306544,10.0
216064,10.0
307468,10.0
166390,19.0
272089,15.0
344795,10.0
41277,20.0
180832,14.0
32227,20.0
343779,10.0
274321,15.0
196501,10.0
273209,10.0
53231,10.0
310022,10.0
353719,11.0
260488,10.0
145989,10.0
250656,10.0
135492,10.0
337803,10.0
154728,10.0
192508,10.0
340713,10.0
148577,11.0
166502,10.0
84297,10.0
39968,14.0
308753,10.0
119369,10.0
239504,10.0
198104,10.0
65005,10.0
80426,14.0
306473,10.0
108394,10.0
328456,10.0
131062,10.0
354507,10.0
58755,10.0
52035,27.0
148968,10.0
299698,10.0
273749,10.0
134180,10.0
199296,20.0
319708,10.0
355943,10.0
178534,10.0
266519,10.0
19432,10.0
55384,20.0
268889,10.0
88267,10.0
173957,13.0
46111,10.0
71736,10.0
187478,10.0
196481,20.0
68406,18.0
358464,20.0
74971,32.0
214123,10.0
31331,10.0
212071,15.0
289546,10.0
39735,10.0
78505,10.0
57544,14.0
322531,10.0
328976,10.0
356506,10.0
354977,10.0
264114,10.0
275478,10.0
284547,10.0
17993,10.0
83269,10.0
302434,20.0
113919,10.0
17664,20.0
355463,10.0
28769,10.0
252490,10.0
53144,14.0
258949,10.0
272641,10.0
290553,35.02
248810,10.0
232771,10.0
217234,10.0
202900,10.0
120787,10.0
260009,10.0
178092,14.0
150286,10.0
96335,10.0
111362,10.0
34677,10.0
244487,10.0
326875,10.0
262974,11.0
33343,19.0
45425,10.0
116446,20.0
248232,10.0
287714,10.0
225930,10.0
224063,10.0
242391,10.0
161405,10.0
176202,10.0
280731,10.0
350178,10.0
361122,10.0
156854,10.0
7584,20.0
153680,10.0
360146,10.0
275268,10.0
343303,16.0
157988,10.0
329692,10.0
287874,15.0
307736,10.0
226934,26.0
217988,23.0
123141,10.0
173003,12.0
324614,10.0
47081,20.0
141874,10.0
12732,10.0
177075,18.0
270396,10.0
322306,20.0
320784,10.0
299559,10.0
34034,10.0
234484,15.0
214417,10.0
60403,10.0
162249,19.0
207919,10.0
364106,10.0
239258,20.0
252112,10.0
142427,11.0
106407,20.0
175153,10.0
201559,18.0
73003,10.0
166807,10.0
250977,10.0
148644,10.0
32400,20.0
63816,11.0
258154,10.0
211390,10.0
113966,10.0
1176,20.0
205363,10.0
361587,20.0
279965,10.0
219252,10.0
135975,10.0
339109,10.0
80490,10.0
293265,10.0
201346,10.0
196804,10.0
153439,10.0
54831,24.0
180915,10.0
97581,10.0
102433,28.0
283790,10.0
150,10.0
188384,10.0
55148,10.0
334637,10.0
264239,10.0
311841,10.0
250767,10.0
203390,17.0
211521,10.0
236678,10.0
337231,10.0
91913,10.0
303888,10.0
291681,10.0
129353,10.0
86975,10.0
363643,10.0
197606,10.0
285969,10.0
129606,10.0
351126,10.0
135349,10.0
321098,10.0
235820,10.0
206698,10.0
358343,10.0
22290,20.0
264619,10.0
20545,10.0
55210,10.0
42846,10.0
131795,10.0
118476,10.0
310070,10.0
74193,20.0
288904,10.0
174853,10.0
153895,10.0
11568,21.0
282227,10.0
284214,10.0
308400,10.0
289810,10.0
189666,10.0
287160,10.0
31901,10.0
41243,20.0
350379,10.0
154467,10.0
117323,10.0
87552,10.0
116814,20.0
159384,11.0
10324,10.0
67688,10.0
57042,15.0
235698,10.0
128824,10.0
325983,10.0
348751,20.0
166619,10.0
297855,10.0
56958,15.0
300130,10.0
15403,10.0
363982,10.0
1471,20.0
48350,10.0
158011,10.0
75909,34.0
146042,10.0
183145,10.0
224045,10.0
118172,10.0
256702,10.0
356608,10.0
168080,10.0
277586,10.0
41514,20.0
108117,10.0
126938,10.0
183322,10.0
125064,10.0
305499,10.0
302648,10.0
26676,10.0
280215,10.0
38259,10.0
70445,10.0
328430,10.0
267,10.0
357719,11.0
359836,10.0
224492,20.0
128759,10.0
199450,10.0
96889,10.0
7957,12.0
210552,10.0
214932,10.0
250217,10.0
49870,10.0
202818,10.0
238900,10.0
276634,20.0
280286,10.0
22328,10.0
169796,10.0
313654,41.0
198669,20.0
19066,20.0
263238,10.0
105650,18.0
293192,10.0
82859,10.0
336919,10.0
126411,10.0
314931,10.0
238504,10.0
22686,54.0
299826,10.0
61611,22.0
108978,10.0
184341,10.0
110510,10.0
14928,36.0
115547,10.0
302290,10.0
305671,10.0
155869,47.97
297994,16.0
162724,9.0
50064,10.0
4112,18.0
261543,10.0
342053,18.0
79987,62.0
173498,21.0
360641,10.0
88706,10.0
110850,15.0
121392,10.0
182854,10.0
269875,10.0
152531,10.0
109528,10.0
157496,10.0
225069,10.0
197904,11.0
150143,10.0
77602,10.0
51499,10.0
58242,10.0
298281,19.0
289626,10.0
346446,11.0
57991,10.0
88156,10.0
10628,18.0
74742,15.0
286490,10.0
19373,20.0
35421,10.0
167737,10.0
132306,10.0
306310,10.0
81405,10.0
106511,10.0
20727,68.0
308711,18.0
220152,10.0
241126,10.0
143514,10.0
127310,10.0
89700,10.0
151580,10.0
14451,10.0
153001,10.0
171847,10.0
44682,10.0
104,10.0
144298,11.0
304062,10.0
270184,10.0
115718,10.0
56613,15.0
257137,10.0
6536,22.0
132103,10.0
168500,10.0
228327,10.0
291567,10.0
2557,10.0
318945,10.0
267390,10.0
67706,10.0
201512,10.0
347264,10.0
262873,10.0
253745,10.0
179621,10.0
20695,10.0
265012,10.0
13097,10.0
220269,10.0
235868,10.0
62578,10.0
251636,10.0
102862,18.0
324297,10.0
26263,20.0
281848,10.0
305425,16.0
241057,15.0
12550,22.0
306247,10.0
3761,36.98
268278,10.0
198663,10.0
6675,10.0
157016,16.0
194797,10.0
9676,18.0
199841,10.0
50782,10.0
141067,10.0
2892,22.0
118187,10.0
258832,10.0
341852,10.0
219323,10.0
78880,29.0
176286,10.0
125090,10.0
189412,10.0
230890,10.0
219188,10.0
107181,11.0
337165,18.0
295771,11.0
161406,10.0
241579,10.0
23215,15.0
233785,10.0
9981,20.0
315087,10.0
164202,10.0
250296,10.0
259860,10.0
163923,10.0
159131,10.0
52722,20.0
107312,10.0
345297,20.0
42172,10.0
152243,10.0
351293,10.0
128376,10.0
213009,15.0
309631,10.0
38740,10.0
147400,10.0
200714,10.0
157588,10.0
341618,20.0
46883,10.0
213665,10.0
20209,10.0
160866,10.0
4427,10.0
253169,18.0
121320,10.0
46059,10.0
28169,10.0
270605,10.0
86054,27.0
5384,20.0
92981,10.0
198876,10.0
130640,10.0
173235,10.0
244450,10.0
335283,10.0
203887,10.0
94518,10.0
183353,10.0
324067,10.0
87484,10.0
283597,10.0
169229,10.0
61920,11.0
288155,10.0
294431,10.0
329306,10.0
18448,10.0
276474,10.0
274094,12.0
228320,10.0
160102,10.0
11408,20.0
206795,15.0
278176,10.0
161500,10.0
128904,10.0
81236,20.0
311052,10.0
191062,10.0
300094,11.0
362553,10.0
114128,10.0
175835,10.0
116532,10.0
290008,10.0
336123,20.0
352901,10.0
345813,10.0
240881,10.0
188698,10.0
93765,50.0
334447,10.0
218145,10.0
66498,10.0
240448,10.0
5881,18.0
74914,30.0
264867,10.0
100153,10.0
79427,10.0
211052,15.0
16818,37.0
301409,10.0
33981,10.0
47089,20.0
176253,10.0
115907,10.0
253481,10.0
169105,10.0
95801,10.0
74761,13.0
56866,11.0
180233,10.0
328738,10.0
305608,10.0
266697,10.0
183820,10.0
256627,15.0
196142,12.0
329105,10.0
220055,10.0
31954,10.0
166756,10.0
361468,11.0
277048,10.0
25431,10.0
35456,20.0
326507,11.0
240722,10.0
136927,12.0
235312,10.0
48454,10.0
110885,10.0
282949,10.0
17833,10.0
215895,10.0
45509,10.0
2768,20.0
25017,10.0
176572,10.0
49712,10.0
359142,10.0
49722,10.0
83591,19.0
85039,10.0
84547,10.0
19158,20.0
228935,51.0
289431,10.0
169506,10.0
210561,10.0
151814,10.0
91884,10.0
355443,10.0
204099,10.0
38894,10.0
284360,10.0
10778,10.0
226972,10.0
127721,10.0
167816,10.0
355643,10.0
228849,39.0
300159,10.0
270275,10.0
141648,10.0
64221,20.0
244615,10.0
211992,10.0
318430,10.0
261954,10.0
212545,10.0
53405,11.0
162077,10.0
314250,10.0
216271,10.0
903,19.0
309488,10.0
344876,10.0
330256,10.0
324213,16.0
198723,10.0
245871,10.0
53239,10.0
352557,10.0
290888,10.0
125096,10.0
83093,20.0
352292,10.0
41988,20.0
332010,10.0
173585,10.0
247451,10.0
48064,11.0
308276,10.0
358303,10.0
205986,10.0
164006,10.0
334435,10.0
117050,10.0
67675,10.0
14607,10.0
140209,10.0
253085,10.0
47630,10.0
25893,10.0
142548,11.0
192570,10.0
217875,10.0
344532,10.0
288882,10.0
231132,10.0
2777,20.0
56325,10.0
123936,11.0
76836,10.0
99811,10.0
96274,10.0
853,19.0
80585,11.0
23147,10.0
361058,50.0
355358,10.0
139276,19.0
64389,10.0
284773,10.0
297105,14.0
325957,10.0
16401,10.0
88034,10.0
364098,10.0
2187,18.0
119132,10.0
269045,10.0
194683,20.0
70676,10.0
42510,18.0
300888,10.0
87229,20.0
268558,10.0
301877,10.0
184488,20.0
317548,10.0
71210,20.0
100542,20.0
156149,10.0
197138,10.0
76635,27.0
219206,20.0
36661,20.0
157805,10.0
91848,14.0
44,20.0
188409,10.0
140975,23.0
68661,12.0
276957,10.0
207422,10.0
87017,19.0
199617,15.0
120429,10.0
351109,10.0
157763,10.0
251279,10.0
95775,10.0
132345,10.0
230036,20.0
2213,18.0
99901,10.0
157021,20.0
50879,18.0
200673,10.0
286466,10.0
252127,10.0
335838,10.0
156978,20.0
84057,12.0
241443,10.0
349973,10.0
251570,10.0
321581,10.0
217129,20.0
94417,10.0
273120,10.0
22508,22.0
125812,10.0
140638,49.0
91165,14.0
165437,10.0
234476,10.0
165119,10.0
279876,10.0
309148,20.0
212555,10.0
106141,10.0
119240,10.0
49620,10.0
314362,10.0
212607,10.0
265963,10.0
11249,16.0
118741,10.0
312090,18.0
180290,16.0
130447,10.0
296662,10.0
230625,10.0
278674,10.0
336524,10.0
242039,10.0
250984,10.0
79635,15.0
130917,10.0
252795,10.0
43995,20.0
190955,10.0
156349,10.0
218766,41.0
163666,10.0
216414,10.0
223514,10.0
197144,10.0
36965,10.0
88539,9.0
208094,10.0
322808,10.0
309272,18.0
96230,10.0
352930,10.0
316015,10.0
2100,20.0
356514,10.0
98499,10.0
193028,10.0
148643,10.0
199169,18.0
91826,10.0
269073,10.0
178486,10.0
249886,10.0
192721,10.0
346974,10.0
136215,10.0
117398,10.0
228698,10.0
199261,10.0
355779,10.0
28087,10.0
207342,10.0
343577,20.0
19313,10.0
138946,10.0
236113,10.0
240207,10.0
64177,18.0
205692,10.0
196762,10.0
303998,10.0
332737,10.0
70403,10.0
23328,10.0
101673,10.0
306822,10.0
73377,10.0
338310,10.0
265904,10.0
349427,10.0
168633,11.0
115786,10.0
147548,10.0
91058,10.0
201537,10.0
260970,10.0
212120,10.0
81711,10.0
236634,15.0
141872,10.0
275139,10.0
194968,20.0
153777,10.0
174545,10.0
6128,20.0
244056,10.0
307358,10.0
361071,10.0
18495,10.0
234674,10.0
22540,40.0
215336,10.0
144882,10.0
343507,10.0
302716,10.0
215365,10.0
48891,18.0
143250,10.0
312957,10.0
100157,11.0
268766,10.0
210822,10.0
94524,10.0
351246,10.0
233413,10.0
276268,10.0
275079,10.0
350200,10.0
32196,9.0
169312,10.0
67394,10.0
47549,24.0
178830,10.0
357242,10.0
171025,10.0
83723,10.0
86998,20.0
241322,15.0
258776,10.0
125413,10.0
231839,10.0
171026,10.0
293748,10.0
214214,10.0
155042,10.0
235660,10.0
306444,10.0
214603,10.0
81377,20.0
263286,10.0
107650,19.0
338595,10.0
179974,16.0
347876,10.0
90605,10.0
337650,10.0
155631,10.0
286230,10.0
178854,10.0
298431,10.0
237326,10.0
356946,10.0
282152,10.0
332672,10.0
287795,10.0
351256,11.0
354652,10.0
99943,10.0
277347,10.0
257980,10.0
341670,10.0
36936,10.0
140591,10.0
228378,10.0
111584,10.0
142938,9.0
278259,10.0
266502,10.0
340446,10.0
251042,10.0
207184,10.0
181844,10.0
274300,10.0
222436,15.0
31940,10.0
123308,10.0
309347,16.0
279934,10.0
113050,10.0
66227,10.0
295180,10.0
188147,10.0
328944,10.0
149216,10.0
340081,10.0
143861,10.0
130251,10.0
122759,10.0
143989,10.0
159397,11.0
77220,10.0
155713,11.0
335734,10.0
40129,27.0
248223,10.0
283860,10.0
58870,10.0
105711,10.0
75645,10.0
112743,20.0
206277,10.0
91940,10.0
105834,10.0
307816,10.0
274287,10.0
125639,20.0
111813,10.0
248902,10.0
100319,20.91
230220,10.0
210613,10.0
93292,10.0
166950,15.35
48631,10.0
357554,20.0
348283,10.0
236115,10.0
248297,10.0
311697,10.0
328623,10.0
331220,10.0
216978,10.0
254047,10.0
218164,10.0
18990,10.0
261123,10.0
6620,9.0
295282,10.0
333283,10.0
147224,9.0
255368,15.0
328321,10.0
222902,10.0
297529,10.0
163488,10.0
157749,10.0
13870,20.0
155193,10.0
302899,10.0
39555,20.0
308203,10.0
16276,10.0
230082,10.0
118877,18.0
129645,10.0
282784,10.0
280121,10.0
285121,10.0
1065,30.29
139734,10.0
109288,10.0
295675,32.0
344821,10.0
41760,20.0
22258,63.12
21848,10.0
185066,10.0
3589,10.0
219601,10.0
224060,10.0
3966,20.0
166327,10.0
207643,10.0
137553,10.0
274904,10.0
347304,10.0
69425,10.0
268890,10.0
227974,10.0
246661,10.0
231987,20.0
303678,20.0
316235,10.0
135302,18.0
15555,10.0
259874,10.0
296204,10.0
5618,18.0
161768,10.0
320060,15.0
140331,10.0
58064,10.0
159128,10.0
285473,10.0
184052,10.0
2263,20.0
4693,20.0
210460,14.0
98755,10.0
86242,36.0
236288,10.0
223254,10.0
209270,11.0
249989,10.0
284991,10.0
226266,10.0
332012,10.0
186573,10.0
141310,10.0
215580,10.0
274617,10.0
265355,10.0
63122,10.0
308193,10.0
60093,18.0
81816,10.0
67017,10.0
107620,10.0
150235,10.0
113531,10.0
94244,10.0
137618,10.0
358622,10.0
25227,10.0
194426,10.0
258987,10.0
197967,10.0
182327,10.0
224638,10.0
242477,10.0
352574,10.0
290940,10.0
297403,10.0
267951,10.0
214157,10.0
319728,10.0
354530,11.0
115453,10.0
192997,10.0
133576,10.0
94007,19.0
90317,10.0
94641,10.0
46599,20.0
52360,10.0
280214,10.0
346150,10.0
340215,10.0
122423,10.0
132047,15.0
24184,16.0
257121,10.0
9896,27.0
48733,18.0
104742,10.0
18510,10.0
318903,10.0
124939,15.0
311724,10.0
142606,10.0
337047,10.0
140255,10.0
5733,20.0
199649,10.0
244551,10.0
330322,10.0
304173,10.0
89270,10.0
174349,10.0
252107,20.0
6483,30.0
65525,12.0
173124,10.0
175583,10.0
54264,20.0
241804,9.0
239786,13.0
202326,10.0
256595,10.0
277982,10.0
188199,42.0
330463,10.0
16534,20.0
42009,10.0
15112,10.0
122656,10.0
129967,10.0
62045,15.0
61606,10.0
73,22.0
325198,10.0
338645,10.0
202059,10.0
142956,10.0
323565,10.0
8739,16.0
349066,10.0
175819,10.0
227585,10.0
18158,10.0
144737,19.0
345895,10.0
252351,10.0
63768,10.0
254782,10.0
59055,16.0
54049,18.0
251245,10.0
233177,10.0
244959,10.0
254949,10.0
231007,10.0
168822,20.0
127727,10.0
130087,10.0
28296,10.0
306620,10.0
67909,10.0
235114,10.0
299156,20.0
90456,10.0
309696,10.0
267620,10.0
111719,10.0
153293,10.0
191266,10.0
180846,10.0
233219,10.0
263447,10.0
363905,10.0
135142,10.0
39868,20.0
313263,15.0
294531,10.0
83532,10.0
184313,14.0
333593,11.0
317800,10.0
91911,10.0
25191,10.0
24489,16.0
225481,10.0
211233,11.0
116084,10.0
257341,10.0
242993,10.0
301881,10.0
8907,10.0
306465,10.0
187059,10.0
53327,10.0
134611,10.0
126523,10.0
37805,20.0
333415,10.0
179542,10.0
94846,10.0
332061,10.0
133027,10.0
298612,10.0
229644,10.0
73587,10.0
139161,10.0
57478,10.0
276632,20.0
215953,10.0
334364,10.0
341482,10.0
86004,10.0
260030,17.0
14598,10.0
179702,20.0
221415,10.0
148879,10.0
259999,10.0
9281,20.0
151201,11.0
356771,10.0
73565,10.0
206494,10.0
294075,10.0
282347,10.0
196075,10.0
361029,10.0
284207,14.0
3402,20.0
22975,10.0
160052,10.0
257885,10.0
30112,10.0
152918,10.0
210647,10.0
219544,10.0
240821,10.0
60859,11.0
237194,10.0
139433,10.0
78129,20.0
35836,16.0
1608,32.0
34664,10.0
79690,41.0
363523,10.0
201879,10.0
64810,10.0
359805,10.0
346122,10.0
230419,10.0
502,10.0
14297,10.0
299963,10.0
268583,10.0
6043,20.0
144210,10.0
35759,10.0
162335,10.0
340504,10.0
147909,10.0
241199,10.0
48938,10.0
19521,15.0
109611,10.0
287704,10.0
43541,10.0
134116,12.0
145996,11.0
252124,10.0
186180,10.0
269141,10.0
334733,10.0
328376,10.0
50308,10.0
172531,20.0
100543,52.0
300957,11.0
217354,10.0
316410,10.0
121301,10.0
195819,15.0
272921,15.0
145624,10.0
197706,10.0
207526,10.0
303375,10.0
278690,10.0
121738,10.0
297796,10.0
91999,10.0
312750,10.0
231597,10.0
266966,10.0
295241,10.0
281314,10.0
306855,10.0
201933,10.0
257410,10.0
8770,10.0
60474,15.0
233995,10.0
